N,Norm,Lambda,Gamma,K,LR_Entire_Time,LR_Entire_MAE,LR_Entire_RMSE,LR_Entire_MAD,LR_Cluster_Time_Avg,LR_Cluster_MAE_Avg,LR_Cluster_RMSE_Avg,LR_Cluster_MAD_Avg,LR_Euc_Time_Avg,LR_Euc_MAE_Avg,LR_Euc_RMSE_Avg,LR_Euc_MAD_Avg,RF_Entire_Time,RF_Entire_MAE,RF_Entire_RMSE,RF_Entire_MAD,RF_Cluster_Time_Avg,RF_Cluster_MAE_Avg,RF_Cluster_RMSE_Avg,RF_Cluster_MAD_Avg,RF_Euc_Time_Avg,RF_Euc_MAE_Avg,RF_Euc_RMSE_Avg,RF_Euc_MAD_Avg,NN_Entire_Time,NN_Entire_MAE,NN_Entire_RMSE,NN_Entire_MAD,NN_Cluster_Time_Avg,NN_Cluster_MAE_Avg,NN_Cluster_RMSE_Avg,NN_Cluster_MAD_Avg,NN_Euc_Time_Avg,NN_Euc_MAE_Avg,NN_Euc_RMSE_Avg,NN_Euc_MAD_Avg,GP_Entire_Time,GP_Entire_MAE,GP_Entire_RMSE,GP_Entire_MAD,GP_Cluster_Time_Avg,GP_Cluster_MAE_Avg,GP_Cluster_RMSE_Avg,GP_Cluster_MAD_Avg,GP_Euc_Time_Avg,GP_Euc_MAE_Avg,GP_Euc_RMSE_Avg,GP_Euc_MAD_Avg,GB_Entire_Time,GB_Entire_MAE,GB_Entire_RMSE,GB_Entire_MAD,GB_Cluster_Time_Avg,GB_Cluster_MAE_Avg,GB_Cluster_RMSE_Avg,GB_Cluster_MAD_Avg,GB_Euc_Time_Avg,GB_Euc_MAE_Avg,GB_Euc_RMSE_Avg,GB_Euc_MAD_Avg
10000,2,0.1,1.0,3,0.0007748603820800781,0.06792803101151079,0.3219772320780228,0.0359716131146422,0.0006469885508219401,0.09673842157375756,0.2759004119682224,0.0602257405304506,0.0004619757334391276,0.1339008915097624,0.3611311607589738,0.0870481855744885,1.7148900032043457,0.04759380620187886,0.23718408198580068,0.017938599388410803,0.5477372805277506,0.08475929068750583,0.23037759086186538,0.04383901700437363,0.5333882172902426,0.09095393814657536,0.3442037532942314,0.03850172418328555,1.3593418598175049,0.07692808276880862,0.28550398193748555,0.031090572364816493,0.4001456101735433,0.09210691866809262,0.24088827945688449,0.04521125824950351,0.31060155232747394,0.1200022736106478,0.3449835876640182,0.05491952318592033,9.153985977172852,0.06997295,0.25802246,0.022755984,1.5601587295532227,0.07731145,0.21067776,0.038351458,1.411445140838623,0.09044819,0.3331988,0.034083482,0.6332509517669678,0.04866554418792924,0.23691541350259804,0.023290466776537067,0.20728294054667154,0.07996033991796349,0.23736709702343603,0.043712481825197415,0.20968921979268393,0.08515958928070622,0.3230636000222136,0.0421012940561448
