N,Norm,Lambda,Gamma,K,LR_Entire_Time,LR_Entire_MAE,LR_Entire_RMSE,LR_Entire_MAD,LR_Cluster_Time_Avg,LR_Cluster_MAE_Avg,LR_Cluster_RMSE_Avg,LR_Cluster_MAD_Avg,LR_Cluster_MAE_Median,LR_Cluster_RMSE_Median,LR_Cluster_MAD_Median,RF_Entire_Time,RF_Entire_MAE,RF_Entire_RMSE,RF_Entire_MAD,RF_Cluster_Time_Avg,RF_Cluster_MAE_Avg,RF_Cluster_RMSE_Avg,RF_Cluster_MAD_Avg,RF_Cluster_MAE_Median,RF_Cluster_RMSE_Median,RF_Cluster_MAD_Median,NN_Entire_Time,NN_Entire_MAE,NN_Entire_RMSE,NN_Entire_MAD,NN_Cluster_Time_Avg,NN_Cluster_MAE_Avg,NN_Cluster_RMSE_Avg,NN_Cluster_MAD_Avg,NN_Cluster_MAE_Median,NN_Cluster_RMSE_Median,NN_Cluster_MAD_Median,GP_Entire_Time,GP_Entire_MAE,GP_Entire_RMSE,GP_Entire_MAD,GP_Cluster_Time_Avg,GP_Cluster_MAE_Avg,GP_Cluster_RMSE_Avg,GP_Cluster_MAD_Avg,GP_Cluster_MAE_Median,GP_Cluster_RMSE_Median,GP_Cluster_MAD_Median,GB_Entire_Time,GB_Entire_MAE,GB_Entire_RMSE,GB_Entire_MAD,GB_Cluster_Time_Avg,GB_Cluster_MAE_Avg,GB_Cluster_RMSE_Avg,GB_Cluster_MAD_Avg,GB_Cluster_MAE_Median,GB_Cluster_RMSE_Median,GB_Cluster_MAD_Median
1000,1,0.9,1.0,9,0.0009627342224121094,0.07572404595198262,0.3176633156201745,0.045674406410488144,0.0007241302066379123,0.18002944415811614,0.2995478570654311,0.1164335758184589,0.022451931087271483,0.03989351137370258,0.02069389720076753,0.15286517143249512,0.021923597749969277,0.030968786149821587,0.01647341838786842,0.04881702529059516,0.10273735220043817,0.20116654044518478,0.041067313998550334,0.09804601841554023,0.16944547555680423,0.03275338574596401,0.1406261920928955,0.09170774804206364,0.306674490098765,0.03377962315591251,0.01834946208530002,0.13145930240487236,0.23080725977911973,0.08423117204369099,0.09869188428704527,0.13982006625724974,0.07080504515743258,0.226790189743042,0.09063805,0.28110394,0.036968112,0.04402213626437717,0.14836244,0.2780071,0.046458587,0.12766852974891663,0.2406524270772934,0.03502011299133301,0.06043386459350586,0.022146118253838748,0.02953624175977283,0.01753593478982962,0.014642715454101562,0.08700721289030992,0.1677284481287162,0.04455361359453865,0.0500268233125637,0.06932754022203678,0.027087550751448447
