N,Norm,Lambda,Gamma,K,LR_Entire_Time,LR_Entire_MAE,LR_Entire_RMSE,LR_Entire_MAD,LR_Cluster_Time_Avg,LR_Cluster_MAE_Avg,LR_Cluster_RMSE_Avg,LR_Cluster_MAD_Avg,LR_Cluster_MAE_Median,LR_Cluster_RMSE_Median,LR_Cluster_MAD_Median,RF_Entire_Time,RF_Entire_MAE,RF_Entire_RMSE,RF_Entire_MAD,RF_Cluster_Time_Avg,RF_Cluster_MAE_Avg,RF_Cluster_RMSE_Avg,RF_Cluster_MAD_Avg,RF_Cluster_MAE_Median,RF_Cluster_RMSE_Median,RF_Cluster_MAD_Median,NN_Entire_Time,NN_Entire_MAE,NN_Entire_RMSE,NN_Entire_MAD,NN_Cluster_Time_Avg,NN_Cluster_MAE_Avg,NN_Cluster_RMSE_Avg,NN_Cluster_MAD_Avg,NN_Cluster_MAE_Median,NN_Cluster_RMSE_Median,NN_Cluster_MAD_Median,GP_Entire_Time,GP_Entire_MAE,GP_Entire_RMSE,GP_Entire_MAD,GP_Cluster_Time_Avg,GP_Cluster_MAE_Avg,GP_Cluster_RMSE_Avg,GP_Cluster_MAD_Avg,GP_Cluster_MAE_Median,GP_Cluster_RMSE_Median,GP_Cluster_MAD_Median,GB_Entire_Time,GB_Entire_MAE,GB_Entire_RMSE,GB_Entire_MAD,GB_Cluster_Time_Avg,GB_Cluster_MAE_Avg,GB_Cluster_RMSE_Avg,GB_Cluster_MAD_Avg,GB_Cluster_MAE_Median,GB_Cluster_RMSE_Median,GB_Cluster_MAD_Median
1000,2,0.9,1.0,9,0.001895904541015625,0.07572404595198262,0.3176633156201745,0.045674406410488144,0.0007214281294080946,0.18002944415811614,0.2995478570654311,0.1164335758184589,0.022451931087271483,0.03989351137370258,0.02069389720076753,0.1416778564453125,0.02180685809235114,0.03097853709055583,0.016029466426780825,0.04635463820563422,0.10535577278979337,0.20034065989913713,0.04701822380405186,0.08619335392172471,0.19271161315965654,0.02926037586521346,0.13827300071716309,0.09417582777304133,0.30453419158508616,0.03766336164846247,0.01599597930908203,0.15225402985636974,0.2533661456305578,0.10698642804006388,0.09863921594552731,0.12777874230798333,0.0793045221351043,0.24693918228149414,0.09063805,0.28110394,0.036968112,0.039004908667670354,0.14836244,0.2780071,0.046458587,0.12766852974891663,0.2406524270772934,0.03502011299133301,0.06091880798339844,0.022218031107066823,0.02963041893065433,0.017535934789829732,0.01472065183851454,0.08607794608976968,0.16816038858266075,0.04184153296855876,0.0474515031255979,0.07008263909180551,0.027087550751448447
