N,Norm,Lambda,Gamma,K,LR_Entire_Time,LR_Entire_MAE,LR_Entire_RMSE,LR_Entire_MAD,LR_Cluster_Time_Avg,LR_Cluster_MAE_Avg,LR_Cluster_RMSE_Avg,LR_Cluster_MAD_Avg,LR_Euc_Time_Avg,LR_Euc_MAE_Avg,LR_Euc_RMSE_Avg,LR_Euc_MAD_Avg,RF_Entire_Time,RF_Entire_MAE,RF_Entire_RMSE,RF_Entire_MAD,RF_Cluster_Time_Avg,RF_Cluster_MAE_Avg,RF_Cluster_RMSE_Avg,RF_Cluster_MAD_Avg,RF_Euc_Time_Avg,RF_Euc_MAE_Avg,RF_Euc_RMSE_Avg,RF_Euc_MAD_Avg,NN_Entire_Time,NN_Entire_MAE,NN_Entire_RMSE,NN_Entire_MAD,NN_Cluster_Time_Avg,NN_Cluster_MAE_Avg,NN_Cluster_RMSE_Avg,NN_Cluster_MAD_Avg,NN_Euc_Time_Avg,NN_Euc_MAE_Avg,NN_Euc_RMSE_Avg,NN_Euc_MAD_Avg,GB_Entire_Time,GB_Entire_MAE,GB_Entire_RMSE,GB_Entire_MAD,GB_Cluster_Time_Avg,GB_Cluster_MAE_Avg,GB_Cluster_RMSE_Avg,GB_Cluster_MAD_Avg,GB_Euc_Time_Avg,GB_Euc_MAE_Avg,GB_Euc_RMSE_Avg,GB_Euc_MAD_Avg
50000,1,0.1,0.5,4,0.003515958786010742,0.06625561675942009,0.3233405659660932,0.03390383380555034,0.0014342665672302246,0.11423539624851982,0.2891246873912606,0.08035641365828838,0.001381993293762207,0.15681437021266262,0.40509421674927343,0.09586607981260689,11.20826506614685,0.042906966331614,0.2142382622907567,0.015858915441430393,2.5341838598251343,0.09369720748011695,0.2572110839104512,0.0492214642373793,2.473611056804657,0.09917978623355499,0.3414867850027765,0.03980729712424326,9.041694164276123,0.059613129292246665,0.22327549621362727,0.0294057361289993,1.2521775364875793,0.0867163451961789,0.23788123048685691,0.046407362678587236,0.9523568153381348,0.09670199823913668,0.31574834714700345,0.04157043679790629,3.2685539722442627,0.04813153631682406,0.22057721886682652,0.022824623588756254,0.793719470500946,0.09188564131806863,0.24358802648156358,0.05663372352435358,0.7987630367279053,0.09896975561941529,0.33336742690050486,0.04656722637292458
