N,Norm,Lambda,Gamma,K,LR_Entire_Time,LR_Entire_MAE,LR_Entire_RMSE,LR_Entire_MAD,LR_Cluster_Time_Avg,LR_Cluster_MAE_Avg,LR_Cluster_RMSE_Avg,LR_Cluster_MAD_Avg,LR_Euc_Time_Avg,LR_Euc_MAE_Avg,LR_Euc_RMSE_Avg,LR_Euc_MAD_Avg,RF_Entire_Time,RF_Entire_MAE,RF_Entire_RMSE,RF_Entire_MAD,RF_Cluster_Time_Avg,RF_Cluster_MAE_Avg,RF_Cluster_RMSE_Avg,RF_Cluster_MAD_Avg,RF_Euc_Time_Avg,RF_Euc_MAE_Avg,RF_Euc_RMSE_Avg,RF_Euc_MAD_Avg,NN_Entire_Time,NN_Entire_MAE,NN_Entire_RMSE,NN_Entire_MAD,NN_Cluster_Time_Avg,NN_Cluster_MAE_Avg,NN_Cluster_RMSE_Avg,NN_Cluster_MAD_Avg,NN_Euc_Time_Avg,NN_Euc_MAE_Avg,NN_Euc_RMSE_Avg,NN_Euc_MAD_Avg,GP_Entire_Time,GP_Entire_MAE,GP_Entire_RMSE,GP_Entire_MAD,GP_Cluster_Time_Avg,GP_Cluster_MAE_Avg,GP_Cluster_RMSE_Avg,GP_Cluster_MAD_Avg,GP_Euc_Time_Avg,GP_Euc_MAE_Avg,GP_Euc_RMSE_Avg,GP_Euc_MAD_Avg,GB_Entire_Time,GB_Entire_MAE,GB_Entire_RMSE,GB_Entire_MAD,GB_Cluster_Time_Avg,GB_Cluster_MAE_Avg,GB_Cluster_RMSE_Avg,GB_Cluster_MAD_Avg,GB_Euc_Time_Avg,GB_Euc_MAE_Avg,GB_Euc_RMSE_Avg,GB_Euc_MAD_Avg
100,2,0.9,1.0,7,0.0003414154052734375,0.19598571368711998,0.2658167496676893,0.12690348231686688,0.0003173691885811942,0.8051280140671405,0.8813763482494312,0.782391666866949,0.0002509866441999163,3.464056694251362,4.825607233579463,3.458347885607932,0.04515504837036133,0.036045081018162554,0.0438660472076734,0.03215344420981464,0.03859353065490723,0.4011835133495821,0.463017218367714,0.3702918887171932,0.039047683988298686,3.4033940939055385,4.663003234326763,3.410564517934154,0.02460503578186035,0.2852378977229616,0.4414402499332866,0.14915596188449404,0.010802677699497767,0.3802924469978777,0.463760421797666,0.3235971330333212,0.009797675268990653,3.6662441770002814,4.94501428619193,3.6383506728463426,0.03540515899658203,0.14043128,0.21644284,0.062149398,0.030817713056291853,0.47487572,0.59043974,0.37599114,0.02919905526297433,3.3999727,4.7306705,3.366795,0.015027999877929688,0.03780540688680673,0.054464507205256696,0.023898651900637988,0.010332209723336356,0.33628315985056245,0.4014736225289758,0.35333209860709325,0.010279587336948939,3.3774077226892287,4.626620621856758,3.4243053689580836
