N,Norm,Lambda,Gamma,K,LR_Entire_Time,LR_Entire_MAE,LR_Entire_RMSE,LR_Entire_MAD,LR_Cluster_Time_Avg,LR_Cluster_MAE_Avg,LR_Cluster_RMSE_Avg,LR_Cluster_MAD_Avg,LR_Euc_Time_Avg,LR_Euc_MAE_Avg,LR_Euc_RMSE_Avg,LR_Euc_MAD_Avg,RF_Entire_Time,RF_Entire_MAE,RF_Entire_RMSE,RF_Entire_MAD,RF_Cluster_Time_Avg,RF_Cluster_MAE_Avg,RF_Cluster_RMSE_Avg,RF_Cluster_MAD_Avg,RF_Euc_Time_Avg,RF_Euc_MAE_Avg,RF_Euc_RMSE_Avg,RF_Euc_MAD_Avg,NN_Entire_Time,NN_Entire_MAE,NN_Entire_RMSE,NN_Entire_MAD,NN_Cluster_Time_Avg,NN_Cluster_MAE_Avg,NN_Cluster_RMSE_Avg,NN_Cluster_MAD_Avg,NN_Euc_Time_Avg,NN_Euc_MAE_Avg,NN_Euc_RMSE_Avg,NN_Euc_MAD_Avg,GP_Entire_Time,GP_Entire_MAE,GP_Entire_RMSE,GP_Entire_MAD,GP_Cluster_Time_Avg,GP_Cluster_MAE_Avg,GP_Cluster_RMSE_Avg,GP_Cluster_MAD_Avg,GP_Euc_Time_Avg,GP_Euc_MAE_Avg,GP_Euc_RMSE_Avg,GP_Euc_MAD_Avg,GB_Entire_Time,GB_Entire_MAE,GB_Entire_RMSE,GB_Entire_MAD,GB_Cluster_Time_Avg,GB_Cluster_MAE_Avg,GB_Cluster_RMSE_Avg,GB_Cluster_MAD_Avg,GB_Euc_Time_Avg,GB_Euc_MAE_Avg,GB_Euc_RMSE_Avg,GB_Euc_MAD_Avg
1000,1,0.5,2.0,5,0.000640869140625,0.03174555839505721,0.043465480669550194,0.023354845822268516,0.0003613948822021484,0.39587051380361865,0.4828784659690985,0.38667956454285063,0.0003704071044921875,0.20597234765336023,0.4975401491650316,0.11041285893666823,0.14523577690124512,0.02686260173358625,0.03585169334211942,0.020197389495079737,0.054426717758178714,0.2081973687503343,0.28638459587530496,0.14953479666309277,0.05359177589416504,0.14692055296436607,0.2927883753831929,0.09277193442929875,0.043637990951538086,0.052815857528136494,0.07510549651772373,0.03981376344136758,0.029600811004638673,0.19004424929942737,0.26650261200832603,0.14599603445418827,0.028434133529663085,0.21674234721918428,0.4823941491855364,0.11216560028405445,0.1940479278564453,0.047523502,0.08538143,0.030398354,0.05047001838684082,0.18008465,0.25275615,0.11172855,0.044559907913208005,0.22937259,0.5676478,0.12303834,0.06383419036865234,0.023039156749286912,0.029957994800879094,0.01989618115551464,0.020053577423095704,0.1479199886498787,0.2209675984406143,0.11102150684812546,0.019758844375610353,0.1081364766786713,0.15335396192990822,0.06739936947294707
