N,Norm,Lambda,Gamma,K,LR_Entire_Time,LR_Entire_MAE,LR_Entire_RMSE,LR_Entire_MAD,LR_Cluster_Time_Avg,LR_Cluster_MAE_Avg,LR_Cluster_RMSE_Avg,LR_Cluster_MAD_Avg,LR_Cluster_MAE_Median,LR_Cluster_RMSE_Median,LR_Cluster_MAD_Median,RF_Entire_Time,RF_Entire_MAE,RF_Entire_RMSE,RF_Entire_MAD,RF_Cluster_Time_Avg,RF_Cluster_MAE_Avg,RF_Cluster_RMSE_Avg,RF_Cluster_MAD_Avg,RF_Cluster_MAE_Median,RF_Cluster_RMSE_Median,RF_Cluster_MAD_Median,NN_Entire_Time,NN_Entire_MAE,NN_Entire_RMSE,NN_Entire_MAD,NN_Cluster_Time_Avg,NN_Cluster_MAE_Avg,NN_Cluster_RMSE_Avg,NN_Cluster_MAD_Avg,NN_Cluster_MAE_Median,NN_Cluster_RMSE_Median,NN_Cluster_MAD_Median,GP_Entire_Time,GP_Entire_MAE,GP_Entire_RMSE,GP_Entire_MAD,GP_Cluster_Time_Avg,GP_Cluster_MAE_Avg,GP_Cluster_RMSE_Avg,GP_Cluster_MAD_Avg,GP_Cluster_MAE_Median,GP_Cluster_RMSE_Median,GP_Cluster_MAD_Median,GB_Entire_Time,GB_Entire_MAE,GB_Entire_RMSE,GB_Entire_MAD,GB_Cluster_Time_Avg,GB_Cluster_MAE_Avg,GB_Cluster_RMSE_Avg,GB_Cluster_MAD_Avg,GB_Cluster_MAE_Median,GB_Cluster_RMSE_Median,GB_Cluster_MAD_Median
10000,2,0.1,0.5,9,0.0019371509552001953,0.0711493164406142,0.34865177023578486,0.037222118158097006,0.0006089210510253906,0.09167887748592099,0.31755025661340763,0.049659043726560506,0.06860703424336971,0.31760593970429785,0.03752341600476361,1.6168220043182373,0.043064339846182124,0.20843504266508417,0.017401804642360928,0.1467842525906033,0.06591307182418513,0.2910570086775113,0.01850293791530042,0.0548291333137763,0.2843490033686425,0.017230934487744154,1.9587960243225098,0.07457436769021339,0.29211984235144733,0.029027972325510243,0.120152129067315,0.08670281739806968,0.30945539106450665,0.030141877902771785,0.07365930715214179,0.3008822533883292,0.027390094885709648,9.637793064117432,0.06003856,0.25240606,0.018558383,0.26001954078674316,0.09146893,0.311211,0.024346916,0.06313761323690414,0.2507709562778473,0.027223750948905945,0.6026360988616943,0.045980798167332755,0.1949349671244855,0.02291651168796993,0.061546113755967885,0.06402302474824635,0.2909948814206504,0.019839544179785073,0.04795887377551935,0.2517977793574321,0.019374420178860152
