N,Norm,Lambda,Gamma,K,LR_Entire_Time,LR_Entire_MAE,LR_Entire_RMSE,LR_Entire_MAD,LR_Cluster_Time_Avg,LR_Cluster_MAE_Avg,LR_Cluster_RMSE_Avg,LR_Cluster_MAD_Avg,LR_Euc_Time_Avg,LR_Euc_MAE_Avg,LR_Euc_RMSE_Avg,LR_Euc_MAD_Avg,RF_Entire_Time,RF_Entire_MAE,RF_Entire_RMSE,RF_Entire_MAD,RF_Cluster_Time_Avg,RF_Cluster_MAE_Avg,RF_Cluster_RMSE_Avg,RF_Cluster_MAD_Avg,RF_Euc_Time_Avg,RF_Euc_MAE_Avg,RF_Euc_RMSE_Avg,RF_Euc_MAD_Avg,NN_Entire_Time,NN_Entire_MAE,NN_Entire_RMSE,NN_Entire_MAD,NN_Cluster_Time_Avg,NN_Cluster_MAE_Avg,NN_Cluster_RMSE_Avg,NN_Cluster_MAD_Avg,NN_Euc_Time_Avg,NN_Euc_MAE_Avg,NN_Euc_RMSE_Avg,NN_Euc_MAD_Avg,GP_Entire_Time,GP_Entire_MAE,GP_Entire_RMSE,GP_Entire_MAD,GP_Cluster_Time_Avg,GP_Cluster_MAE_Avg,GP_Cluster_RMSE_Avg,GP_Cluster_MAD_Avg,GP_Euc_Time_Avg,GP_Euc_MAE_Avg,GP_Euc_RMSE_Avg,GP_Euc_MAD_Avg,GB_Entire_Time,GB_Entire_MAE,GB_Entire_RMSE,GB_Entire_MAD,GB_Cluster_Time_Avg,GB_Cluster_MAE_Avg,GB_Cluster_RMSE_Avg,GB_Cluster_MAD_Avg,GB_Euc_Time_Avg,GB_Euc_MAE_Avg,GB_Euc_RMSE_Avg,GB_Euc_MAD_Avg,GP_Entire_RMSEnorm,GP_Cluster_RMSEnorm,GP_Euc_RMSEnorm
10000,1,0.9,1.0,5,0.0012321472167968,0.0679280310115107,0.3219772320780228,0.0359716131146422,0.0007944107055664,0.1994913889083584,0.4662659875324506,0.1248591409391646,0.0005140304565429,0.1897523611746837,0.4622089137711956,0.1191708840109046,2.4805760383605957,0.0472834098817631,0.2409501321020133,0.0179055245320125,0.4429993629455566,0.1602197228503597,0.4988027927944862,0.0630938591519227,0.454453706741333,0.182891042738523,0.5342810041967032,0.0660295960654719,2.9776110649108887,0.0799768581150606,0.2850530283139816,0.0329451478101946,0.415155553817749,0.1779115755826215,0.4889607113067806,0.0725356124991376,0.2591820240020752,0.1558428185025586,0.4293242337052136,0.0684733654430906,13.15537714958191,0.0697656,0.25863776,0.022331923,0.9515540599822998,0.16093697,0.4653236,0.059428953,1.1494206428527831,0.15241829,0.4776178,0.059623152,0.8871588706970215,0.0484461598649688,0.2360741193769289,0.0232904667765371,0.1832011699676513,0.1624727056029206,0.5420004060980756,0.0645123331294525,0.1877291202545166,0.1682028933550207,0.5409696331061061,0.0631356065393887,3.4024772779230497,0.4427805607855797,0.548983758713932
10000,1,0.5,2.0,5,0.0015549659729003,0.0679280310115107,0.3219772320780228,0.0359716131146422,0.0007104396820068,0.1976276365809583,0.4720787853583152,0.1231878666115202,0.000731611251831,0.1897523611746837,0.4622089137711956,0.1191708840109046,2.4602060317993164,0.0471390687483275,0.2334875205180398,0.0183281173253334,0.4648925304412842,0.1571683019664497,0.500899184033204,0.0632966923026837,0.4624558448791503,0.181032554872508,0.5327177181131852,0.0632966543354904,3.4534080028533936,0.0766170761608342,0.2854684104350856,0.0283347241059394,0.3543034553527832,0.1761556820158364,0.4999177124717169,0.0701437517789132,0.3483027935028076,0.1533511939498191,0.4274524551727053,0.0695227723661539,13.304834127426147,0.06970183,0.25823846,0.021220893,1.0118535995483398,0.15912148,0.4736374,0.056976415,1.043655729293823,0.1522864,0.47657815,0.05923165,0.9003019332885742,0.0485285686521831,0.236345140226257,0.0232904667765369,0.1843785762786865,0.1567466438706186,0.5338979127994156,0.0601095346881219,0.1836868286132812,0.1684248674416064,0.5420630406092637,0.0631356065393886,3.435819875621972,0.4792517080707168,0.497383516703751
1000,2,0.1,2.0,7,0.0004670619964599,0.0317455583950572,0.0434654806695501,0.0233548458222685,0.0002707753862653,0.1902318067344206,0.3647751379831555,0.1122130458535021,0.0002455711364746,0.2411474420074155,0.497433010418103,0.1344721476905548,0.1400802135467529,0.0270753447669862,0.0360227446556929,0.020933621849898,0.0488216195787702,0.219432382966393,0.3393264702045452,0.1439876787988221,0.0477269036429269,0.1786357157309292,0.3461365460042583,0.108916261282221,0.0409889221191406,0.0649804048429392,0.089184188451909,0.0508595307908159,0.0284440176827566,0.2146112511766031,0.3843217303430673,0.131529838965303,0.024285043988909,0.2375376434641113,0.4801653311082041,0.1344125527523277,0.180539846420288,0.047523502,0.08538143,0.030398354,0.0405595302581787,0.22000761,0.39035287,0.13146405,0.0364044393811907,0.22839884,0.5366344,0.09300195,0.0636680126190185,0.0229493226971151,0.029852505148988,0.0195987145590763,0.0167038440704345,0.1945834786938407,0.2864619391971857,0.1261793964353492,0.0163820811680385,0.1613342333185443,0.2484878273653419,0.111515649021868,0.01541475025934457,0.015832529042131897,0.019535874484661642
5000,1,0.5,0.5,3,0.0008680820465087,0.0660671625704012,0.2627241057286416,0.0444733820926332,0.0003853638966878,0.0948683928350581,0.2291408546351595,0.0664419744189586,0.0003320376078287,0.149733560456411,0.3647854157816206,0.0974877585486087,0.7682440280914307,0.0431362891054282,0.2033602172182327,0.0199547341678474,0.2621320088704427,0.0985148896256024,0.2886617358093892,0.0469001369227946,0.2523536682128906,0.0996671679086195,0.3000964001063429,0.0443778389746847,1.1288959980010986,0.0785386954007227,0.2472635290214493,0.0390492103473031,0.1877200603485107,0.0979964130281556,0.2253528186929156,0.0552440872347726,0.1758762995402018,0.1335760512244104,0.346010888708721,0.0578232214762901,2.708604097366333,0.07446459,0.24603754,0.02875501,0.3983555634816487,0.08958452,0.22512716,0.046698492,0.3769498666127522,0.11321833,0.34459007,0.04223379,0.3055369853973388,0.0437989091695807,0.1870455502095975,0.0244869035616134,0.1036511262257893,0.0904016225561319,0.2593781567373355,0.0472912146449008,0.1048096021016438,0.1013757436467105,0.3390979504087227,0.0445358865082624,0.666418288949933,0.08968065667682328,0.12989318092257895
10000,1,0.5,0.5,4,0.0010931491851806,0.0679280310115107,0.3219772320780228,0.0359716131146422,0.0006327629089355,0.1171596644071773,0.2887249992915455,0.0800679239096027,0.0005707740783691,0.1527846860515306,0.3747429160175923,0.0943320350517892,2.4817569255828857,0.0466174194935527,0.233082998848577,0.0177775986411493,0.6018714308738708,0.1054176963552792,0.2766692930442948,0.0580331499618898,0.5682065486907959,0.109780595166967,0.345188397402644,0.0519325614828765,0.6779253482818604,0.0801091609153656,0.3052853440049343,0.0423100962788664,0.4627948999404907,0.1063534377004233,0.2706505918165611,0.0601137937944968,0.3668302297592163,0.1274290609308857,0.3517200177690102,0.0541146305155175,12.113394260406494,0.07061892,0.25941843,0.023913741,1.2601154446601868,0.09387067,0.2635969,0.04913327,1.4474663138389587,0.101769164,0.33380705,0.041184057,0.9041259288787842,0.0488330583818513,0.2373448222965578,0.023290466776537,0.2254659533500671,0.0972063068216932,0.2612420037263002,0.0608148509934168,0.2280582189559936,0.1047486565962898,0.3566854118747132,0.0491937658057116,3.1424377210056638,0.33216252485454684,0.483174460196957
5000,2,0.9,1.0,7,0.0007879734039306,0.0660671625704012,0.2627241057286416,0.0444733820926332,0.0003739084516252,0.1709124582446737,0.2850544885762721,0.1377155024130452,0.0002735342298235,0.2309213956600825,0.4281767200218489,0.1680338021528737,0.7686219215393066,0.0425276929783221,0.1966138283803784,0.0203787667296249,0.1196073123386928,0.1529985109254397,0.2815666861278204,0.0991792479841778,0.1171439375196184,0.1877517369380053,0.4307238894616826,0.1013974161112403,0.996474027633667,0.0816892567877044,0.2482701564529017,0.0400860726257909,0.1117702892848423,0.1485805969642135,0.270169888050054,0.098430930553859,0.1049319675990513,0.1883372608421467,0.4094180449341137,0.1077580901739046,2.6557860374450684,0.07437567,0.24555562,0.028677419,0.1425072465624128,0.14616473,0.2672189,0.096987486,0.157538890838623,0.18625943,0.42731166,0.098997764,0.3048193454742431,0.0437241853796397,0.1864598763938067,0.0244686980721395,0.0489466530936104,0.1458637448298572,0.2762348047493325,0.0956738555272592,0.0491841861179896,0.1764377959722044,0.4285388459058681,0.0980510596364236,0.652143187012167,0.03808062966843672,0.06731820495881077
1000,2,0.1,0.5,6,0.0005760192871093,0.0317455583950572,0.0434654806695501,0.0233548458222685,0.0003307263056437,0.1435625457460565,0.270892272975771,0.1064313774305482,0.0003049770991007,0.143498645378817,0.1793517665581042,0.129635950285925,0.1416010856628418,0.026905893943134,0.0359199384099144,0.020495758780885,0.0516624848047892,0.1429691282223336,0.2265567562515217,0.1023469262369907,0.0511709054311116,0.1107644032864217,0.1564451630292326,0.0804876168789926,0.0817821025848388,0.0503536513304657,0.0746458119315309,0.0379721545760256,0.027653694152832,0.1451151762924541,0.2780429839682264,0.0974388897862933,0.0318877696990966,0.1397478737871098,0.1836487762558381,0.119048872588333,0.1810939311981201,0.047523502,0.08538143,0.030398354,0.0457585255304972,0.16579486,0.29034373,0.1116874,0.0394289493560791,0.11792902,0.17825367,0.08120518,0.0631392002105712,0.0230215756918565,0.0299129241642479,0.0195987145590763,0.0177670717239379,0.1322490517656989,0.1808234131973062,0.0986181929934841,0.0178566376368204,0.105570153260979,0.1437696367933547,0.0792877223160059,0.015462058810017106,0.013285700981824787,0.007028354926965237
100,2,0.1,1.0,5,0.000277042388916,0.1959857136871199,0.2658167496676893,0.1269034823168668,0.0003074645996093,0.38004057672611,0.4112136832471328,0.3488609001797561,0.0002778530120849,0.4007447265730434,0.4565610032085704,0.3078634957211154,0.0447838306427001,0.0343646725266423,0.0428369310150262,0.0292936517707853,0.0406101703643798,0.4214958052854978,0.5753560470941628,0.2151772721004379,0.0389996528625488,0.241838777306476,0.2928096639865937,0.2028285269117712,0.0246751308441162,0.2514148006915523,0.3706844246754648,0.1116141514430373,0.0114858627319335,0.7011112109445448,0.7414686888630243,0.69304868718793,0.0094292163848876,0.3319374245153071,0.3530879812675255,0.3079497199657123,0.0358200073242187,0.14043128,0.21644284,0.062149398,0.0292558193206787,0.40731353,0.51633525,0.2800881,0.0290507793426513,0.26822087,0.30627936,0.24485402,0.0144269466400146,0.0380097006654483,0.054397205623459,0.023898651900638,0.0108308315277099,0.4524288250257651,0.6591408226874669,0.1916931677260487,0.0103771209716796,0.2305933434819064,0.2765372095452376,0.1824010333989045,0.007752984114074697,0.015105810782897468,0.008897654104568461
1000,1,0.1,0.5,3,0.0003190040588378,0.0317455583950572,0.0434654806695501,0.0233548458222685,0.0003453890482584,0.0745249804277153,0.1085960404644227,0.0525284689730612,0.0003066857655843,0.1329384955209603,0.4855974951524744,0.0692511367846714,0.1410119533538818,0.0267888529264014,0.0355505477972939,0.0204766500434596,0.0687263011932373,0.0697365798165224,0.105253503980182,0.0469916115937505,0.0667436122894287,0.1017269339921507,0.2828210504416104,0.0579362256162432,0.0565378665924072,0.0541338782443713,0.0704873131478396,0.0418442723754047,0.0448416074117024,0.0927213969680903,0.1275753562097954,0.0729581518287616,0.0480589071909586,0.1510882094754788,0.511058186552155,0.0611028290530593,0.2331960201263427,0.047523502,0.08538143,0.030398354,0.0714793999989827,0.09565455,0.1672859,0.052626017,0.0631571610768636,0.1241591,0.38527405,0.052032042,0.063694953918457,0.0230018490732066,0.029841615629996,0.0198961811555145,0.0276286602020263,0.0695788083444261,0.1011064653203206,0.05183586784659,0.0274615287780761,0.0728807806578137,0.1082266246904313,0.0513141961790498,0.019910609668695917,0.01195749576028982,0.0243328152345856
5000,2,0.5,2.0,7,0.0006561279296875,0.0660671625704012,0.2627241057286416,0.0444733820926332,0.000317096710205,0.1698224848170647,0.2714022241611285,0.1397793859696785,0.0003238405500139,0.2309213956600825,0.4281767200218489,0.1680338021528737,0.7704470157623291,0.0422196110265528,0.1904614888158428,0.0203424843876306,0.1215510027749197,0.1531338197804791,0.2822589885159171,0.1046896084870924,0.1196718556540352,0.188792000556439,0.4253644488412784,0.0997555869360369,1.1371450424194336,0.0776620196851367,0.2460767086838866,0.036088841364914,0.1624618257795061,0.1560167473158868,0.2756144738847897,0.1018076446463115,0.1180687631879534,0.1915488756435679,0.4100068989748877,0.1050266413402866,2.694429874420166,0.07434189,0.2452009,0.029564232,0.1495945453643798,0.14393234,0.27040833,0.09369852,0.1478185653686523,0.18625943,0.42731166,0.098997764,0.3074419498443603,0.0441351346618443,0.1906724035226338,0.0244869035616135,0.048706259046282,0.137958460077834,0.25553412516386,0.0915025455205082,0.0498461042131696,0.1753312733614786,0.4216439471365484,0.0982532837375385,0.6606766301947117,0.04045161118909118,0.06316459654649732
500,1,0.1,1.0,5,0.0003120899200439,0.0455413939607633,0.0632221738965563,0.0316661715460603,0.0002811908721923,0.1942480538111991,0.2531774730441877,0.1790750421797578,0.0003485679626464,0.1908001092394372,0.2665041350634091,0.1549246954229359,0.0859930515289306,0.0344287960405352,0.054772136254507,0.0215900871187501,0.0448137760162353,0.1465885592354862,0.2028954807173575,0.091000367145961,0.0445156097412109,0.1246025195336224,0.2070436463523362,0.0727249778967379,0.0544550418853759,0.0654280859815649,0.0985536872468192,0.0405746105272026,0.0182386398315429,0.1928646088362331,0.2587430155328957,0.1608772910552292,0.0181311607360839,0.1735751286573912,0.2608607416901858,0.1184144571735301,0.089709997177124,0.07147561,0.10188179,0.046482205,0.0397192478179931,0.15359145,0.21348114,0.112929784,0.0348209857940673,0.14958923,0.27006802,0.09142039,0.0361931324005126,0.0328765374395009,0.0542732054146679,0.0202395652099884,0.0143693923950195,0.1549771548403811,0.2339980348745287,0.0816647747704184,0.0144785404205322,0.1162021783884635,0.1794699396737079,0.0665099367848714,0.00913981509330034,0.00847931030412768,0.009404034687851883
500,1,0.1,1.0,7,0.0004680156707763,0.0455413939607633,0.0632221738965563,0.0316661715460603,0.0003430843353271,0.1998549267914522,0.2640568121636993,0.1425051549601257,0.0003231593540736,0.2034836937803724,0.2748482688447117,0.1541465286621265,0.083630084991455,0.034857016458355,0.0546231315255776,0.0220552476644158,0.042452301297869,0.1911476128699132,0.2558952816865212,0.1463214699675932,0.0416708333151681,0.2056449235688932,0.2822213958498182,0.1527916584045858,0.0484218597412109,0.0709530985642297,0.0972893985361214,0.0539291664851695,0.0167628015790666,0.1782121356236084,0.2421089261234494,0.1264099227539342,0.0156516347612653,0.2508604581935068,0.3787491250218345,0.1845494740288012,0.0898599624633789,0.07147561,0.10188179,0.046482205,0.0370028359549386,0.22036116,0.30528522,0.15828992,0.0336358547210693,0.2248474,0.3449585,0.15436625,0.0360467433929443,0.0328950017529169,0.0542893392367535,0.0202395652099884,0.0131650652204241,0.1915593716191772,0.2695100682699484,0.1257140630931368,0.0132167339324951,0.1872044717126755,0.2799156363579683,0.1260015695236043,0.009155093825101853,0.011296418915127341,0.011602973990797984
5000,2,0.5,2.0,5,0.0005691051483154,0.0660671625704012,0.2627241057286416,0.0444733820926332,0.0003889560699462,0.1724268484113794,0.4624237403954369,0.096439849830117,0.0002827644348144,0.1880569156230415,0.4693379241917447,0.1169846877214776,0.7765789031982422,0.0436357839531938,0.2064023430833676,0.0199885238298569,0.1619904994964599,0.1512587731519068,0.4337926299456829,0.0719335110507786,0.1577009677886963,0.1843319550886142,0.5944102944610945,0.0673770729213489,1.028550148010254,0.0754634854803754,0.246549592646472,0.0356098222728387,0.1459770202636718,0.1637489555529698,0.4384820867325785,0.0780314126566237,0.1050864696502685,0.1663411587963356,0.4600325645464058,0.0752515806363622,3.156458854675293,0.075216755,0.24586678,0.029400118,0.2053375720977783,0.15351269,0.47218648,0.06771927,0.2103653907775879,0.1703644,0.50226,0.06754975,0.3287501335144043,0.0438361302438519,0.1880936629341689,0.0244686980721395,0.0670186042785644,0.1418145949970532,0.4420972024587528,0.0661180600641755,0.0668301105499267,0.1784627842987918,0.5957561523563133,0.0669324842576799,0.7760683748015023,0.09695762538059616,0.10565812117195131
10000,2,0.5,0.5,3,0.0008380413055419,0.0679280310115107,0.3219772320780228,0.0359716131146422,0.0006653467814127,0.0967384215737575,0.2759004119682224,0.0602257405304506,0.0004750887552897,0.1339008915097624,0.3611311607589738,0.0870481855744885,1.6985158920288086,0.0472347291600632,0.2347864521911082,0.0182909422801254,0.5644607543945312,0.0857131893612646,0.2377749733144534,0.043753780996775,0.5328617095947266,0.0911749462220429,0.3406981484306237,0.0386723508753438,1.8654890060424805,0.0747578395121159,0.2846980642357283,0.0270299815469168,0.3852690060933431,0.0950798828213875,0.2455083619348182,0.0477741629057249,0.325519323348999,0.1151574594435903,0.3411790989533789,0.0508130592699846,9.609113693237305,0.07065164,0.25786915,0.023835182,1.5437367757161458,0.07645777,0.20689608,0.037867706,1.3779658476511638,0.09045657,0.332658,0.033965614,0.6396760940551758,0.0486531371992915,0.2365627424382603,0.023290466776537,0.2090590000152588,0.0799808170268206,0.2375036708589383,0.0437589831752204,0.2115797201792399,0.0856647211198848,0.3257448146018906,0.0421191057671318,2.4778939803284645,0.31939308744750977,0.45839136294794086
100,2,0.1,1.0,7,0.0002880096435546,0.1959857136871199,0.2658167496676893,0.1269034823168668,0.000265325818743,0.8051280140671405,0.8813763482494312,0.782391666866949,0.0002853529793875,3.464056694251362,4.825607233579463,3.458347885607932,0.0453319549560546,0.0395265159546699,0.0474893131321897,0.0308993703989581,0.0393013613564627,0.4120728673148117,0.4864766648299309,0.3682574309506979,0.0393686975751604,3.42189732334814,4.673016687708682,3.426598310261433,0.0245609283447265,0.2501152690015632,0.3738266772240396,0.1153025788827863,0.0114847932543073,0.6128218850317959,0.6857344383338806,0.5422644518979648,0.0096291133335658,3.570665360870433,4.893722391608444,3.5095127440739624,0.0386140346527099,0.14043128,0.21644284,0.062149398,0.0300332137516566,0.47487572,0.59043974,0.37599114,0.0286311762673514,3.3999727,4.7306705,3.366795,0.0143089294433593,0.0350827728785541,0.0475330381221006,0.0247865310452854,0.0110556398119245,0.3587639670579335,0.4235724101160483,0.3966840851224751,0.0104121821267264,3.3704813212248217,4.610090941181775,3.423935115227017,0.008357731324090944,0.017732802918892548,0.13544466094825935
10000,1,0.5,0.5,6,0.0012569427490234,0.0679280310115107,0.3219772320780228,0.0359716131146422,0.0005236864089965,0.1495048583775534,0.324282224550546,0.1073117911295685,0.0005006392796834,0.1829137920009184,0.3394203420257661,0.1367569310440212,2.429018974304199,0.0473476721409777,0.2377879837480765,0.0185637415089313,0.3778051535288493,0.1402497732086805,0.3418854478732518,0.0796181577557722,0.3705999851226806,0.1337059136547823,0.3135848262599837,0.0748597278340991,2.673062801361084,0.0760359710869304,0.2784453346070404,0.028751182992481,0.3538641532262166,0.1285415979629415,0.3032113118221536,0.0697695642398326,0.2333877881368001,0.1445222965412217,0.3133251209978762,0.0781072241762558,12.4444317817688,0.06956445,0.25973707,0.021990236,0.5555101633071899,0.123204134,0.29417872,0.06655795,0.63144584496816,0.12898608,0.30249807,0.06923252,0.887763261795044,0.0485832256868725,0.2365500595444715,0.023290466776537,0.1512448787689209,0.1369623072782653,0.3554393044091564,0.0754529217885947,0.1507279475529988,0.1300831514122923,0.3167637084110622,0.0724050871466796,3.2322802488115077,0.1634192687887001,0.19101114941238762
1000,2,0.1,0.5,4,0.0003199577331542,0.0317455583950572,0.0434654806695501,0.0233548458222685,0.0003167390823364,0.0938253424280929,0.1310255623142027,0.0765018672002831,0.0002712607383728,0.1193335796846436,0.1591469381591232,0.0969104614281262,0.1456820964813232,0.026861422451505,0.0360736253960168,0.0203947554544913,0.0606439113616943,0.0979848836499089,0.1463965636524481,0.0711043254495989,0.0593590140342712,0.0757296993131309,0.1098354781945285,0.0559530115372416,0.0841021537780761,0.0503341892476217,0.0739840463203499,0.0370430129365857,0.0589152574539184,0.1174384928795178,0.1803445220175684,0.0776238605665017,0.0363767743110656,0.129984059023033,0.1962026290004899,0.087823549392048,0.1876819133758545,0.047523502,0.08538143,0.030398354,0.0584890246391296,0.103373095,0.17265856,0.06926249,0.0494698286056518,0.10506934,0.17928883,0.0619057,0.0650241374969482,0.0230610240063851,0.0299231774527279,0.0198961811555147,0.0228307247161865,0.0914509759215545,0.1341573501169274,0.0628174350959778,0.0225428342819213,0.0739161216922964,0.1110064629529018,0.051904252166752,0.016024550149166584,0.010098630769996635,0.008869387691007842
5000,2,0.9,1.0,5,0.0007379055023193,0.0660671625704012,0.2627241057286416,0.0444733820926332,0.0003451824188232,0.1489270545184765,0.399186523376894,0.0981437681645335,0.0003424167633056,0.1880569156230415,0.4693379241917447,0.1169846877214776,0.7665390968322754,0.0419138240021558,0.1884740178232686,0.0201422390955564,0.1628750801086425,0.1298789416058859,0.4004728274818189,0.0684337459356087,0.1572970867156982,0.1847839009887212,0.6055833241448308,0.069130979739314,0.5906288623809814,0.072723317918276,0.2506023353200963,0.0310538142398741,0.1313014984130859,0.1395301386970697,0.3902785074706842,0.069216988163613,0.0978519439697265,0.1751291703879544,0.4587170491039944,0.0896431527151373,2.6461119651794434,0.07389552,0.24563795,0.028781831,0.1899077415466308,0.1251723,0.37492082,0.06256785,0.2041070461273193,0.17021771,0.502136,0.06788228,0.3047890663146972,0.0438763348563374,0.188693188751553,0.0244686980721397,0.0665949821472167,0.1233350468054351,0.4037907589959505,0.0631859307562214,0.0667805194854736,0.1785567833926889,0.5927434668799864,0.0663799250005301,0.6499855185971498,0.07120036618501088,0.10248949571418761
10000,1,0.5,2.0,7,0.0014679431915283,0.0679280310115107,0.3219772320780228,0.0359716131146422,0.0004551410675048,0.1641850873932103,0.2814337840325346,0.1268064141271708,0.0004852839878627,0.2171414784446725,0.402775286262579,0.1511133466627162,2.5331900119781494,0.0462611344069705,0.2323051081659013,0.0179432462690617,0.3236806392669678,0.15416908553394,0.2843823955841799,0.0963765778403734,0.3186085224151611,0.1835377103771443,0.4136305931994432,0.0914411969108222,1.7787349224090576,0.0754852250155696,0.2913361199822745,0.0290983284321701,0.2557085922786167,0.1404079873569734,0.2550846619505301,0.0918976235027138,0.2274624279567173,0.1711804437590077,0.3666774140264988,0.0865459648651059,12.578418254852297,0.06994591,0.25840187,0.022524,0.4378433227539062,0.13488178,0.24887332,0.087762766,0.4439351558685303,0.16156642,0.36553827,0.07918893,0.8964049816131592,0.0487085901526958,0.2371289985861933,0.0232904667765371,0.1338515622275216,0.1419042559829003,0.2744966453395027,0.0915646060036755,0.132223401750837,0.1749509583386735,0.411296605835688,0.0913545360344881,3.25028679869597,0.10896752137359618,0.1622752888683629
1000,2,0.1,2.0,5,0.0006389617919921,0.0317455583950572,0.0434654806695501,0.0233548458222685,0.0004292488098144,0.4005573135250855,0.4943024170384983,0.3876116733620981,0.0003764629364013,0.2059723476533602,0.4975401491650316,0.1104128589366682,0.1432149410247802,0.0266237643543215,0.0355506162327603,0.022256765425648,0.0537282943725585,0.2036572049170447,0.2852342340543394,0.1339678165470807,0.0537953853607177,0.1399846059261146,0.2587179564146106,0.0952583552057198,0.0472879409790039,0.0508444550567018,0.0728701773013899,0.0339290485626015,0.0310388088226318,0.2045872397287885,0.2877730398405506,0.1699184764063154,0.0274832248687744,0.2179362276717661,0.4855346461112463,0.1261679317679447,0.1809182167053222,0.047523502,0.08538143,0.030398354,0.0485337257385253,0.18205574,0.2593207,0.111642346,0.0431111335754394,0.22937259,0.5676478,0.12303834,0.0631220340728759,0.023079699340326,0.0300252023315064,0.0198961811555145,0.01981782913208,0.1509303972198561,0.2287712126341063,0.1063748870261836,0.0194900512695312,0.1078510231844516,0.1519572116668441,0.0696179161198996,0.015447056055350298,0.012585799732122399,0.02447194012960431
5000,2,0.5,0.5,4,0.0007557868957519,0.0660671625704012,0.2627241057286416,0.0444733820926332,0.0003422498703002,0.1315942780558317,0.3701784240704703,0.0782340817223866,0.0002958178520202,0.1825428130408337,0.5535900442820251,0.1032744465398197,0.7956399917602539,0.0421325982154467,0.1971374514110947,0.0196702916851911,0.1977887153625488,0.135189061791559,0.4104722748350891,0.0649486124658094,0.1913282871246338,0.1385206540287709,0.5136464926197332,0.0493991447399699,0.985581874847412,0.0747401621801423,0.2495831731405178,0.0345442518760982,0.1884577274322509,0.1324757648283831,0.3604980731463215,0.0663737993825422,0.1043872833251953,0.1591733119580468,0.5276556650778047,0.0655777720901865,2.6989638805389404,0.07374895,0.24519172,0.027486712,0.264696717262268,0.124557845,0.34027094,0.059967384,0.2447392344474792,0.15120935,0.56684184,0.047119487,0.3076250553131103,0.0435415776166899,0.1847665174972921,0.0244686980721396,0.0798202753067016,0.1261426150378546,0.4091015836344636,0.0628877405955843,0.0809618234634399,0.1305947482478587,0.5141410972619671,0.0481997847673482,0.6617635960872174,0.09006860079774617,0.1387284379744005
10000,1,0.9,1.0,7,0.0020380020141601,0.0679280310115107,0.3219772320780228,0.0359716131146422,0.000469650541033,0.1699151676565113,0.3078838689328987,0.1235411406572676,0.0004301071166992,0.2171414784446725,0.402775286262579,0.1511133466627162,2.42425799369812,0.0471010192695193,0.2374225488340033,0.0183330375519048,0.3210784707750593,0.1645057244010075,0.3436067657717759,0.0986051483208851,0.3183491570608956,0.1829804119657032,0.4117529633152816,0.0908555481347972,2.3671841621398926,0.0739604964409613,0.2874784343645958,0.0293172932695631,0.2638967377798898,0.1429835044173457,0.2779293209855134,0.0869159410145512,0.238051176071167,0.1678912772205131,0.3632903017843435,0.0858796655165935,12.103273153305054,0.06895141,0.25745994,0.02071862,0.3935215813773019,0.13761087,0.26200968,0.08367532,0.4159554072788783,0.16247024,0.36569777,0.080414936,0.8878610134124756,0.0485276657906072,0.2363355648488034,0.0232904667765371,0.1310832841055733,0.1463938516247003,0.33814956683971,0.0892796830821534,0.1313976900918143,0.1760211656429065,0.4162848643378224,0.0911263312762885,3.11610797985353,0.10310646360976085,0.15211396486132756
10000,1,0.9,1.0,6,0.0031569004058837,0.0679280310115107,0.3219772320780228,0.0359716131146422,0.0004745721817016,0.1525979148914152,0.3365610805372525,0.1049623311987637,0.0005150238672892,0.1829137920009184,0.3394203420257661,0.1367569310440212,2.429849863052368,0.0477348625373861,0.2378773923264054,0.0180039290634451,0.3801675240198771,0.1518993470194047,0.3792041082054811,0.0798742899179917,0.378433346748352,0.1322564290974453,0.306823389971105,0.0727445393519921,2.7559659481048584,0.0759909485819563,0.2823115053553452,0.02934258814997,0.2874865929285685,0.1348768956538005,0.3083540530310935,0.0738123387306129,0.2227842013041178,0.1384491823782306,0.3111137087138595,0.0679569606599284,12.818093061447144,0.070741825,0.25954142,0.022427708,0.5223176876703898,0.12284059,0.27821565,0.06795297,0.5667113065719604,0.1291166,0.30402878,0.069172576,0.8875291347503662,0.0486530302564304,0.2368562212937098,0.0232904667765369,0.1529687643051147,0.1441274044271155,0.3759995541530765,0.0760013315744272,0.1519129673639933,0.129552724430865,0.316084788207251,0.0726975818578205,3.326826074860139,0.14531695498171446,0.1722965471492791
